subscription_id,customer_id,plan_id,start_date,end_date,is_auto_renew,current_status,cancellation_reason
33709,8179,2,2024-06-07,2024-09-05,0,Active,
33710,17547,2,2023-12-08,2024-03-07,1,Active,
33711,7779,2,2024-05-15,2024-08-13,0,Active,
33712,8813,2,2023-05-24,2023-08-22,0,Active,
33713,3355,3,2023-06-02,2024-05-27,0,Active,
33714,3474,1,2023-06-04,2023-07-04,0,Active,
33715,18810,2,2024-04-20,2024-07-19,0,Active,
33716,13930,1,2023-05-08,2023-06-07,1,Cancelled,
33717,10726,1,2023-05-25,2023-06-24,0,Active,
33718,5007,2,2023-10-19,2024-01-17,1,Cancelled,Found Alternative
33719,3217,2,2024-08-11,2024-11-09,0,Active,
33720,10010,3,2023-03-06,2024-02-29,1,Cancelled,Found Alternative
33721,1331,1,2023-08-24,2023-09-23,1,Active,
33722,19702,2,2024-09-25,2024-12-24,1,Active,
33723,19744,1,2023-12-12,2024-01-11,0,Cancelled,Too Expensive
33724,17258,3,2024-07-17,2025-07-12,0,Active,
33725,4783,1,2024-03-17,2024-04-16,1,Active,
33726,7754,3,2024-09-06,2025-09-01,1,Cancelled,Found Alternative
33727,15264,2,2023-12-18,2024-03-17,0,Active,
33728,19146,3,2023-05-21,2024-05-15,1,Active,
33729,14652,2,2023-07-03,2023-10-01,0,Active,
33730,12949,3,2023-10-20,2024-10-14,0,Active,
33731,15272,2,2024-08-05,2024-11-03,1,Active,
33732,2805,2,2024-01-15,2024-04-14,0,Active,
33733,7681,3,2023-02-04,2024-01-30,0,Active,
33734,9136,3,2023-01-02,2023-12-28,1,Active,
33735,6612,1,2023-10-14,2023-11-13,0,Active,
33736,14876,3,2024-01-03,2024-12-28,1,Active,
33737,14178,1,2023-01-21,2023-02-20,1,Active,
33738,3876,2,2023-08-30,2023-11-28,0,Active,
33739,13077,3,2023-05-31,2024-05-25,1,Cancelled,Not Using Enough
33740,19244,2,2024-11-27,2025-02-25,0,Active,
33741,11763,3,2023-06-17,2024-06-11,0,Active,
33742,5257,1,2023-08-04,2023-09-03,1,Active,
33743,3393,3,2023-11-16,2024-11-10,0,Active,
33744,7829,3,2023-04-18,2024-04-12,0,Cancelled,Found Alternative
33745,4632,1,2023-07-10,2023-08-09,1,Cancelled,Too Expensive
33746,5767,3,2023-01-13,2024-01-08,0,Active,
33747,6440,3,2023-11-09,2024-11-03,1,Active,
33748,6886,3,2023-11-17,2024-11-11,1,Active,
33749,7516,3,2024-01-05,2024-12-30,0,Active,
33750,15817,1,2024-07-05,2024-08-04,0,Active,
33751,12306,1,2023-06-27,2023-07-27,0,Active,
33752,12424,1,2023-09-11,2023-10-11,0,Cancelled,Too Expensive
33753,2624,3,2023-02-09,2024-02-04,0,Cancelled,Found Alternative
33754,3495,1,2023-08-09,2023-09-08,1,Cancelled,Too Expensive
33755,2899,1,2024-05-19,2024-06-18,0,Active,
33756,9018,3,2023-08-10,2024-08-04,0,Active,
33757,5546,3,2023-05-05,2024-04-29,0,Cancelled,Too Expensive
33758,4280,1,2023-06-27,2023-07-27,1,Cancelled,Found Alternative
33759,15929,2,2023-11-09,2024-02-07,0,Active,
33760,14247,2,2024-08-08,2024-11-06,0,Active,
33761,14917,2,2024-02-12,2024-05-12,0,Active,
33762,11066,3,2023-03-31,2024-03-25,0,Active,
33763,16075,3,2023-06-26,2024-06-20,1,Active,
33764,12023,2,2023-09-21,2023-12-20,0,Active,
33765,14395,3,2023-04-30,2024-04-24,0,Active,
33766,3320,1,2023-06-13,2023-07-13,0,Active,
33767,10287,1,2024-02-23,2024-03-24,0,Active,
33768,11285,3,2023-11-10,2024-11-04,0,Active,
33769,5792,1,2023-11-26,2023-12-26,1,Active,
33770,9537,2,2024-05-09,2024-08-07,0,Active,
33771,17017,1,2024-06-28,2024-07-28,0,Cancelled,Found Alternative
33772,17654,1,2023-07-15,2023-08-14,0,Active,
33773,11959,1,2024-08-13,2024-09-12,1,Active,
33774,8057,3,2024-08-23,2025-08-18,1,Active,
33775,4862,3,2023-09-28,2024-09-22,1,Active,
33776,13294,1,2023-05-01,2023-05-31,0,Active,
33777,4890,3,2023-02-23,2024-02-18,1,Active,
33778,16616,2,2024-01-12,2024-04-11,0,Active,
33779,3615,1,2024-03-05,2024-04-04,0,Active,
33780,4758,1,2023-04-14,2023-05-14,1,Active,
33781,6083,3,2024-07-31,2025-07-26,1,Cancelled,Too Expensive
33782,8723,2,2024-11-30,2025-02-28,1,Active,
33783,10439,3,2024-08-05,2025-07-31,1,Cancelled,Not Using Enough
33784,557,2,2024-06-17,2024-09-15,1,Active,
33785,6073,1,2024-10-26,2024-11-25,0,Active,
33786,18279,3,2023-01-09,2024-01-04,1,Active,
33787,5591,2,2024-09-29,2024-12-28,0,Cancelled,Not Using Enough
33788,11871,3,2024-06-16,2025-06-11,0,Active,
33789,16751,3,2024-02-18,2025-02-12,0,Active,
33790,16012,2,2023-12-17,2024-03-16,1,Active,
33791,3303,3,2023-11-17,2024-11-11,0,Active,
33792,2013,1,2024-02-12,2024-03-13,1,Active,
33793,11511,3,2023-08-13,2024-08-07,1,Active,
33794,7369,2,2023-07-15,2023-10-13,1,Active,
33795,9954,3,2023-01-15,2024-01-10,0,Cancelled,Not Using Enough
33796,16769,2,2023-02-13,2023-05-14,0,Active,
33797,4527,3,2024-07-19,2025-07-14,0,Cancelled,Too Expensive
33798,13113,2,2023-08-16,2023-11-14,1,Cancelled,Found Alternative
33799,5455,3,2024-09-08,2025-09-03,1,Active,
33800,2579,2,2023-03-18,2023-06-16,0,Active,
33801,18087,3,2024-07-12,2025-07-07,0,Cancelled,Found Alternative
33802,4094,2,2023-01-11,2023-04-11,1,Active,
33803,17065,1,2024-05-21,2024-06-20,1,Active,
33804,9859,2,2023-02-09,2023-05-10,1,Active,
33805,14251,2,2023-09-24,2023-12-23,0,Active,
33806,574,2,2023-07-02,2023-09-30,1,Active,
33807,5891,3,2023-09-16,2024-09-10,0,Active,
33808,5998,2,2023-03-01,2023-05-30,1,Active,
33809,14413,1,2024-10-31,2024-11-30,1,Cancelled,Too Expensive
33810,784,1,2023-12-09,2024-01-08,1,Active,
33811,3377,3,2023-06-26,2024-06-20,1,Active,
33812,7949,2,2023-11-17,2024-02-15,0,Active,
33813,5755,3,2024-10-14,2025-10-09,0,Cancelled,Too Expensive
33814,6052,3,2023-01-06,2024-01-01,1,Active,
33815,11177,2,2023-01-03,2023-04-03,0,Cancelled,Not Using Enough
33816,15455,1,2023-07-09,2023-08-08,1,Cancelled,
33817,18809,1,2024-09-13,2024-10-13,0,Active,
33818,9466,2,2023-02-23,2023-05-24,1,Cancelled,Not Using Enough
33819,2495,1,2023-09-21,2023-10-21,1,Active,
33820,18353,2,2024-07-03,2024-10-01,1,Cancelled,
33821,11643,1,2024-10-17,2024-11-16,1,Active,
33822,13342,1,2024-10-14,2024-11-13,1,Active,
33823,4817,1,2024-02-06,2024-03-07,1,Cancelled,Too Expensive
33824,6369,3,2023-03-24,2024-03-18,1,Active,
33825,18838,2,2023-06-16,2023-09-14,1,Active,
33826,2374,1,2024-05-06,2024-06-05,1,Active,
33827,18634,1,2024-09-03,2024-10-03,0,Active,
33828,8757,3,2024-08-28,2025-08-23,1,Active,
33829,4089,2,2023-06-30,2023-09-28,1,Active,
33830,10373,1,2024-11-07,2024-12-07,1,Cancelled,Not Using Enough
33831,16769,3,2024-08-21,2025-08-16,1,Active,
33832,13907,1,2024-05-23,2024-06-22,1,Active,
33833,14919,2,2024-11-21,2025-02-19,0,Active,
33834,9498,2,2023-02-11,2023-05-12,1,Cancelled,Not Using Enough
33835,2240,1,2023-03-30,2023-04-29,0,Active,
33836,2281,3,2024-10-24,2025-10-19,0,Cancelled,Too Expensive
33837,6593,1,2023-04-02,2023-05-02,0,Active,
33838,721,1,2023-04-07,2023-05-07,1,Active,
33839,1892,1,2023-02-04,2023-03-06,1,Active,
33840,19451,3,2024-09-25,2025-09-20,0,Active,
33841,12599,1,2024-02-23,2024-03-24,1,Active,
33842,7053,1,2023-02-27,2023-03-29,1,Cancelled,Not Using Enough
33843,7194,3,2023-05-18,2024-05-12,1,Active,
33844,6375,1,2024-07-22,2024-08-21,1,Active,
33845,297,3,2024-07-24,2025-07-19,1,Active,
33846,16904,2,2023-02-27,2023-05-28,0,Active,
33847,2788,3,2024-11-29,2025-11-24,1,Cancelled,Too Expensive
33848,7423,1,2024-02-27,2024-03-28,1,Cancelled,Too Expensive
33849,10782,2,2024-06-16,2024-09-14,1,Cancelled,
33850,6501,2,2023-06-23,2023-09-21,1,Cancelled,Not Using Enough
33851,13334,3,2023-05-24,2024-05-18,1,Cancelled,Too Expensive
33852,17747,1,2023-02-20,2023-03-22,0,Active,
33853,13897,1,2023-02-18,2023-03-20,1,Active,
33854,71,1,2023-05-12,2023-06-11,1,Active,
33855,4528,2,2024-01-09,2024-04-08,0,Active,
33856,11473,3,2023-09-26,2024-09-20,1,Active,
33857,9511,1,2023-12-21,2024-01-20,0,Cancelled,Found Alternative
33858,7621,3,2023-05-19,2024-05-13,1,Active,
33859,14541,2,2023-06-06,2023-09-04,0,Cancelled,Too Expensive
33860,8221,1,2023-09-30,2023-10-30,0,Active,
33861,14882,3,2023-06-11,2024-06-05,1,Active,
33862,15418,1,2024-06-15,2024-07-15,0,Active,
33863,8396,1,2023-11-26,2023-12-26,1,Active,
33864,8339,2,2024-11-16,2025-02-14,1,Active,
33865,11114,3,2023-10-01,2024-09-25,0,Active,
33866,9934,3,2024-05-09,2025-05-04,0,Active,
33867,296,1,2023-01-07,2023-02-06,1,Active,
33868,19149,3,2024-04-04,2025-03-30,1,Cancelled,Too Expensive
33869,11130,2,2024-10-30,2025-01-28,0,Cancelled,Not Using Enough
33870,18941,1,2024-07-08,2024-08-07,0,Active,
33871,19783,3,2024-04-29,2025-04-24,1,Active,
33872,7151,2,2023-10-25,2024-01-23,0,Active,
33873,19991,3,2024-04-29,2025-04-24,0,Active,
33874,1695,3,2024-07-24,2025-07-19,1,Active,
33875,15965,2,2024-06-02,2024-08-31,1,Active,
33876,11332,2,2023-05-18,2023-08-16,1,Active,
33877,5124,3,2023-04-11,2024-04-05,0,Active,
33878,5698,1,2024-11-04,2024-12-04,0,Active,
33879,19153,2,2024-03-15,2024-06-13,0,Active,
33880,15831,1,2024-06-02,2024-07-02,1,Active,
33881,16708,1,2023-12-24,2024-01-23,1,Active,
33882,19174,3,2023-02-14,2024-02-09,0,Cancelled,Found Alternative
33883,2807,1,2024-04-12,2024-05-12,1,Cancelled,Found Alternative
33884,14260,1,2024-04-23,2024-05-23,0,Cancelled,
33885,646,3,2023-06-14,2024-06-08,1,Active,
33886,4661,3,2023-10-04,2024-09-28,1,Active,
33887,9117,2,2023-02-07,2023-05-08,0,Cancelled,Too Expensive
33888,5572,1,2023-08-14,2023-09-13,1,Active,
33889,7724,3,2023-08-30,2024-08-24,0,Cancelled,
33890,4622,1,2023-02-23,2023-03-25,0,Cancelled,Too Expensive
33891,10912,2,2024-11-26,2025-02-24,0,Cancelled,Too Expensive
33892,17911,2,2024-09-06,2024-12-05,0,Active,
33893,5400,3,2024-01-14,2025-01-08,1,Active,
33894,8484,2,2023-03-09,2023-06-07,1,Cancelled,Too Expensive
33895,1651,2,2024-01-01,2024-03-31,0,Active,
33896,18534,1,2024-07-09,2024-08-08,0,Cancelled,Not Using Enough
33897,6438,2,2024-08-06,2024-11-04,1,Cancelled,Found Alternative
33898,18535,3,2023-06-01,2024-05-26,0,Cancelled,Not Using Enough
33899,12987,1,2024-05-26,2024-06-25,1,Active,
33900,18401,2,2024-06-17,2024-09-15,0,Active,
33901,17851,2,2023-07-07,2023-10-05,1,Cancelled,Not Using Enough
33902,1971,3,2023-09-13,2024-09-07,1,Active,
33903,10900,3,2024-10-30,2025-10-25,0,Cancelled,Not Using Enough
33904,11687,1,2024-10-03,2024-11-02,1,Active,
33905,17880,2,2024-11-05,2025-02-03,0,Active,
33906,15197,3,2024-03-28,2025-03-23,0,Active,
33907,14215,1,2024-10-19,2024-11-18,1,Active,
33908,4782,2,2024-08-20,2024-11-18,1,Active,
33909,17157,2,2024-01-10,2024-04-09,0,Active,
33910,15124,2,2023-06-24,2023-09-22,0,Active,
33911,1663,2,2023-03-26,2023-06-24,1,Active,
33912,9477,3,2024-03-17,2025-03-12,1,Active,
33913,9892,2,2024-11-30,2025-02-28,0,Active,
33914,10011,3,2023-04-30,2024-04-24,0,Active,
33915,1578,1,2024-04-10,2024-05-10,1,Active,
33916,3772,3,2023-07-16,2024-07-10,1,Active,
33917,16420,3,2023-08-25,2024-08-19,1,Cancelled,Not Using Enough
33918,15674,3,2023-02-09,2024-02-04,1,Active,
33919,9634,2,2023-06-09,2023-09-07,0,Cancelled,Too Expensive
33920,2392,2,2023-08-18,2023-11-16,1,Active,
33921,6302,1,2023-08-16,2023-09-15,0,Active,
33922,11869,3,2024-11-21,2025-11-16,0,Active,
33923,3423,2,2024-03-31,2024-06-29,0,Active,
33924,10313,2,2024-10-21,2025-01-19,0,Cancelled,Found Alternative
33925,13195,2,2024-08-16,2024-11-14,0,Active,
33926,7607,1,2023-06-21,2023-07-21,0,Active,
33927,16115,2,2023-07-29,2023-10-27,1,Cancelled,
33928,12733,1,2023-04-27,2023-05-27,0,Cancelled,Too Expensive
33929,12105,3,2024-08-31,2025-08-26,1,Active,
33930,1155,2,2024-11-07,2025-02-05,1,Cancelled,
33931,10599,2,2024-03-13,2024-06-11,1,Active,
33932,2640,1,2023-09-13,2023-10-13,1,Active,
33933,5632,2,2024-09-29,2024-12-28,1,Active,
33934,12541,1,2023-03-25,2023-04-24,1,Active,
33935,18972,3,2023-05-14,2024-05-08,1,Active,
33936,10113,1,2023-09-08,2023-10-08,0,Cancelled,Too Expensive
33937,2306,2,2024-05-13,2024-08-11,1,Cancelled,Not Using Enough
33938,17114,1,2024-02-07,2024-03-08,0,Active,
33939,18119,1,2023-09-04,2023-10-04,0,Cancelled,Too Expensive
33940,16888,3,2024-09-27,2025-09-22,1,Active,
33941,5925,3,2023-07-10,2024-07-04,1,Active,
33942,9201,2,2023-07-03,2023-10-01,1,Active,
33943,7673,2,2023-05-07,2023-08-05,1,Active,
33944,9944,3,2024-05-23,2025-05-18,0,Active,
33945,211,2,2024-04-30,2024-07-29,1,Cancelled,Not Using Enough
33946,19608,1,2023-11-07,2023-12-07,1,Active,
33947,2911,2,2024-07-28,2024-10-26,0,Active,
33948,10843,3,2024-02-24,2025-02-18,0,Cancelled,Not Using Enough
33949,12012,2,2023-09-22,2023-12-21,1,Cancelled,Found Alternative
33950,14074,1,2023-08-14,2023-09-13,0,Active,
33951,12743,3,2023-05-21,2024-05-15,1,Active,
33952,8657,3,2023-06-01,2024-05-26,0,Active,
33953,13279,3,2023-06-25,2024-06-19,1,Active,
33954,2732,1,2024-05-23,2024-06-22,1,Active,
33955,13075,2,2023-02-28,2023-05-29,1,Active,
33956,308,3,2023-12-10,2024-12-04,1,Cancelled,Too Expensive
33957,8930,3,2024-09-22,2025-09-17,0,Active,
33958,8840,3,2023-11-26,2024-11-20,1,Active,
33959,6141,3,2024-01-09,2025-01-03,0,Cancelled,
33960,1888,2,2023-11-11,2024-02-09,1,Active,
33961,6321,3,2024-02-14,2025-02-08,0,Active,
33962,5659,2,2023-07-14,2023-10-12,0,Cancelled,Not Using Enough
33963,5960,1,2023-11-13,2023-12-13,1,Active,
33964,6039,2,2023-10-20,2024-01-18,1,Cancelled,Found Alternative
33965,1106,2,2023-02-21,2023-05-22,1,Active,
33966,13502,3,2024-09-16,2025-09-11,0,Active,
33967,11677,2,2023-12-03,2024-03-02,0,Active,
33968,16102,3,2024-11-20,2025-11-15,0,Active,
33969,14055,1,2024-02-23,2024-03-24,1,Active,
33970,7258,2,2023-11-14,2024-02-12,0,Cancelled,
33971,9508,1,2024-09-24,2024-10-24,0,Active,
33972,14769,3,2024-02-03,2025-01-28,0,Active,
33973,6964,3,2024-01-19,2025-01-13,0,Active,
33974,9724,2,2024-10-26,2025-01-24,0,Active,
33975,17908,3,2024-01-24,2025-01-18,0,Active,
33976,10917,3,2023-07-01,2024-06-25,1,Cancelled,
33977,9132,1,2024-07-13,2024-08-12,0,Active,
33978,19798,1,2024-05-21,2024-06-20,0,Active,
33979,15853,3,2023-05-20,2024-05-14,0,Cancelled,Too Expensive
33980,14063,1,2024-06-10,2024-07-10,1,Active,
33981,9287,2,2024-09-17,2024-12-16,1,Active,
33982,7151,2,2023-07-11,2023-10-09,1,Active,
33983,1707,1,2024-03-29,2024-04-28,0,Active,
33984,11844,2,2024-06-21,2024-09-19,0,Active,
33985,14849,3,2024-01-15,2025-01-09,0,Active,
33986,6410,2,2024-01-12,2024-04-11,1,Cancelled,
33987,16949,1,2024-04-11,2024-05-11,1,Cancelled,Too Expensive
33988,12010,3,2024-09-19,2025-09-14,0,Cancelled,Not Using Enough
33989,12170,3,2023-02-28,2024-02-23,1,Active,
33990,11548,2,2023-01-06,2023-04-06,0,Cancelled,Too Expensive
33991,12033,3,2023-12-22,2024-12-16,0,Active,
33992,9353,2,2024-04-11,2024-07-10,1,Active,
33993,499,1,2023-04-04,2023-05-04,1,Active,
33994,14672,1,2024-11-30,2024-12-30,1,Cancelled,Too Expensive
33995,14413,3,2023-01-15,2024-01-10,1,Cancelled,Not Using Enough
33996,7998,3,2023-01-16,2024-01-11,0,Cancelled,Too Expensive
33997,11585,2,2024-07-15,2024-10-13,0,Active,
33998,18863,2,2023-11-11,2024-02-09,0,Active,
33999,19719,2,2023-01-18,2023-04-18,1,Active,
34000,19501,1,2023-01-20,2023-02-19,0,Cancelled,Too Expensive
34001,14745,2,2023-08-12,2023-11-10,1,Active,
34002,9063,1,2023-06-10,2023-07-10,1,Active,
34003,6292,2,2024-09-10,2024-12-09,0,Active,
34004,5290,2,2024-02-23,2024-05-23,0,Active,
34005,13012,2,2024-08-19,2024-11-17,0,Active,
34006,16319,3,2024-11-13,2025-11-08,0,Active,
34007,2125,1,2023-12-22,2024-01-21,0,Active,
34008,18984,1,2023-03-14,2023-04-13,0,Cancelled,Found Alternative
34009,16052,3,2024-04-09,2025-04-04,0,Active,
34010,6175,2,2023-01-06,2023-04-06,1,Active,
34011,14820,3,2024-05-14,2025-05-09,1,Active,
34012,1927,2,2023-01-16,2023-04-16,0,Active,
34013,3567,1,2024-07-04,2024-08-03,1,Active,
34014,4263,2,2023-11-22,2024-02-20,1,Active,
34015,13041,1,2024-06-22,2024-07-22,1,Active,
34016,19656,3,2023-02-25,2024-02-20,1,Cancelled,
34017,8537,1,2023-07-25,2023-08-24,1,Active,
34018,11393,1,2023-01-26,2023-02-25,0,Active,
34019,5570,2,2023-06-06,2023-09-04,0,Active,
34020,10435,1,2024-11-14,2024-12-14,1,Active,
34021,5337,2,2023-12-25,2024-03-24,0,Cancelled,Not Using Enough
34022,15911,2,2023-04-13,2023-07-12,0,Active,
34023,2059,3,2024-09-12,2025-09-07,0,Active,
34024,1391,1,2024-02-29,2024-03-30,0,Active,
34025,14320,2,2023-06-25,2023-09-23,0,Active,
34026,14170,1,2023-12-28,2024-01-27,0,Active,
34027,13984,2,2024-04-10,2024-07-09,0,Active,
34028,17500,1,2023-03-13,2023-04-12,1,Active,
34029,14537,2,2023-06-26,2023-09-24,1,Cancelled,Not Using Enough
34030,16305,3,2024-03-01,2025-02-24,0,Cancelled,Found Alternative
34031,19420,2,2023-05-23,2023-08-21,0,Active,
34032,8751,2,2023-09-18,2023-12-17,1,Active,
34033,12421,2,2023-06-10,2023-09-08,0,Active,
34034,11257,3,2024-08-03,2025-07-29,1,Active,
34035,6892,2,2024-07-15,2024-10-13,0,Cancelled,Not Using Enough
34036,120,1,2023-11-01,2023-12-01,1,Active,
34037,8231,1,2023-06-25,2023-07-25,0,Active,
34038,6541,2,2024-03-28,2024-06-26,0,Active,
34039,19455,3,2024-07-25,2025-07-20,1,Active,
34040,7061,1,2024-05-28,2024-06-27,0,Active,
34041,14852,2,2023-03-09,2023-06-07,1,Cancelled,Found Alternative
34042,9833,1,2024-10-15,2024-11-14,1,Active,
34043,6752,3,2024-07-14,2025-07-09,1,Active,
34044,16335,2,2023-01-06,2023-04-06,1,Cancelled,Not Using Enough
34045,16308,3,2023-01-04,2023-12-30,0,Active,
34046,10169,2,2023-11-01,2024-01-30,0,Cancelled,Not Using Enough
34047,19657,1,2024-03-22,2024-04-21,0,Active,
34048,5122,3,2023-12-03,2024-11-27,0,Active,
34049,8272,1,2023-02-18,2023-03-20,0,Active,
34050,19092,1,2024-04-14,2024-05-14,0,Active,
34051,13822,3,2024-02-10,2025-02-04,0,Active,
34052,12966,3,2023-09-26,2024-09-20,1,Active,
34053,7761,3,2023-05-12,2024-05-06,0,Active,
34054,14606,3,2024-08-30,2025-08-25,1,Active,
34055,2392,1,2024-10-09,2024-11-08,1,Active,
34056,4276,1,2024-06-21,2024-07-21,1,Active,
34057,2122,2,2023-11-15,2024-02-13,0,Active,
34058,7872,2,2024-04-17,2024-07-16,0,Active,
34059,14428,3,2023-08-12,2024-08-06,1,Active,
34060,16902,1,2024-04-17,2024-05-17,1,Active,
34061,3475,2,2023-01-25,2023-04-25,0,Active,
34062,15708,3,2023-01-30,2024-01-25,0,Cancelled,
34063,2625,3,2023-02-05,2024-01-31,0,Active,
34064,5799,3,2023-12-19,2024-12-13,0,Cancelled,Not Using Enough
34065,8745,1,2023-06-06,2023-07-06,1,Cancelled,Found Alternative
34066,6001,1,2023-08-21,2023-09-20,1,Active,
34067,811,3,2023-06-28,2024-06-22,0,Active,
34068,11891,2,2024-07-09,2024-10-07,1,Active,
34069,17706,1,2024-10-25,2024-11-24,1,Cancelled,Found Alternative
34070,8963,3,2024-04-14,2025-04-09,1,Active,
34071,19007,1,2023-08-26,2023-09-25,0,Cancelled,Not Using Enough
34072,13165,3,2023-08-24,2024-08-18,1,Active,
34073,11300,3,2023-06-26,2024-06-20,1,Active,
34074,2106,1,2023-05-10,2023-06-09,1,Active,
34075,11388,3,2024-04-24,2025-04-19,1,Active,
34076,7856,3,2024-04-14,2025-04-09,1,Active,
34077,10867,2,2023-12-08,2024-03-07,1,Active,
34078,18754,3,2023-05-23,2024-05-17,1,Active,
34079,11049,2,2024-04-27,2024-07-26,0,Active,
34080,8234,2,2024-09-06,2024-12-05,1,Cancelled,Found Alternative
34081,11677,2,2023-06-16,2023-09-14,1,Active,
34082,18977,1,2023-09-08,2023-10-08,1,Active,
34083,193,3,2023-10-15,2024-10-09,0,Active,
34084,17632,2,2024-04-13,2024-07-12,0,Active,
34085,4396,3,2023-06-16,2024-06-10,0,Cancelled,
34086,538,3,2023-05-13,2024-05-07,0,Cancelled,Too Expensive
34087,8917,2,2023-08-12,2023-11-10,1,Active,
34088,17388,3,2023-08-23,2024-08-17,0,Active,
34089,11253,3,2023-08-13,2024-08-07,1,Active,
34090,11672,1,2024-09-27,2024-10-27,0,Active,
34091,646,1,2024-04-25,2024-05-25,1,Active,
34092,18599,2,2023-01-20,2023-04-20,0,Active,
34093,8126,3,2023-10-18,2024-10-12,0,Active,
34094,3025,1,2023-08-24,2023-09-23,0,Active,
34095,2376,1,2024-05-18,2024-06-17,0,Cancelled,Too Expensive
34096,3905,3,2024-10-17,2025-10-12,0,Active,
34097,6852,1,2024-02-27,2024-03-28,1,Active,
34098,1559,3,2023-08-13,2024-08-07,1,Active,
34099,2087,1,2023-08-27,2023-09-26,0,Cancelled,Too Expensive
34100,13233,3,2023-02-13,2024-02-08,1,Cancelled,Not Using Enough
34101,18082,3,2024-01-28,2025-01-22,1,Active,
34102,3205,3,2023-09-09,2024-09-03,1,Active,
34103,6436,2,2023-11-21,2024-02-19,1,Active,
34104,16878,2,2024-05-24,2024-08-22,0,Cancelled,Found Alternative
34105,19484,2,2023-11-05,2024-02-03,0,Active,
34106,3595,3,2023-04-14,2024-04-08,1,Active,
34107,14032,3,2024-06-07,2025-06-02,0,Active,
34108,15718,3,2024-05-27,2025-05-22,0,Active,
34109,3307,2,2023-08-01,2023-10-30,1,Active,
34110,4566,2,2024-09-13,2024-12-12,1,Cancelled,Found Alternative
34111,4860,2,2023-10-15,2024-01-13,1,Cancelled,Not Using Enough
34112,15349,2,2023-11-29,2024-02-27,1,Active,
34113,2567,3,2024-03-25,2025-03-20,0,Active,
34114,14741,2,2024-06-15,2024-09-13,0,Active,
34115,2104,1,2024-06-24,2024-07-24,0,Active,
34116,12504,3,2023-01-21,2024-01-16,1,Active,
34117,17698,1,2023-04-09,2023-05-09,0,Cancelled,Not Using Enough
34118,12660,3,2023-10-29,2024-10-23,1,Cancelled,Too Expensive
34119,5204,2,2024-06-01,2024-08-30,0,Cancelled,Found Alternative
34120,6061,3,2023-12-03,2024-11-27,0,Active,
34121,4965,1,2023-09-26,2023-10-26,0,Active,
34122,629,2,2024-04-03,2024-07-02,1,Active,
34123,16392,2,2023-04-30,2023-07-29,0,Cancelled,Found Alternative
34124,3075,3,2024-10-22,2025-10-17,1,Active,
34125,13517,3,2023-05-26,2024-05-20,1,Active,
34126,18904,3,2024-05-10,2025-05-05,1,Active,
34127,9120,3,2023-10-15,2024-10-09,1,Cancelled,
34128,10526,1,2023-05-21,2023-06-20,1,Cancelled,Found Alternative
34129,14706,2,2023-03-19,2023-06-17,0,Active,
34130,10668,1,2023-08-22,2023-09-21,0,Active,
34131,5779,2,2024-03-13,2024-06-11,0,Active,
34132,10623,3,2023-11-09,2024-11-03,1,Active,
34133,1164,2,2023-02-05,2023-05-06,1,Active,
34134,572,3,2023-08-31,2024-08-25,1,Active,
34135,6013,1,2024-06-16,2024-07-16,1,Cancelled,Not Using Enough
34136,16510,2,2023-11-15,2024-02-13,1,Active,
34137,12911,1,2024-08-11,2024-09-10,0,Active,
34138,8715,1,2024-09-26,2024-10-26,0,Active,
34139,8996,2,2024-06-08,2024-09-06,1,Active,
34140,17055,2,2024-04-16,2024-07-15,0,Active,
34141,16345,1,2023-03-20,2023-04-19,1,Active,
34142,12769,2,2024-09-16,2024-12-15,0,Cancelled,Not Using Enough
34143,13893,1,2023-05-14,2023-06-13,1,Active,
34144,440,3,2023-02-21,2024-02-16,1,Active,
34145,14091,3,2024-05-20,2025-05-15,0,Active,
34146,11439,3,2024-06-10,2025-06-05,1,Cancelled,Too Expensive
34147,15880,3,2024-04-28,2025-04-23,1,Active,
34148,14600,2,2024-06-04,2024-09-02,0,Active,
34149,1286,3,2024-07-30,2025-07-25,0,Active,
34150,2880,2,2024-07-04,2024-10-02,1,Active,
34151,8548,2,2023-03-05,2023-06-03,0,Active,
34152,19407,3,2024-02-23,2025-02-17,0,Cancelled,Not Using Enough
34153,18626,2,2024-06-22,2024-09-20,0,Active,
34154,8692,1,2024-09-23,2024-10-23,0,Active,
34155,18631,2,2023-07-14,2023-10-12,1,Active,
34156,478,2,2024-06-13,2024-09-11,1,Cancelled,Too Expensive
34157,19364,1,2024-07-26,2024-08-25,1,Active,
34158,14752,3,2024-02-11,2025-02-05,1,Active,
34159,11977,2,2024-11-21,2025-02-19,1,Cancelled,Too Expensive
34160,1650,1,2024-10-05,2024-11-04,1,Active,
34161,10292,2,2024-10-23,2025-01-21,0,Active,
34162,7462,1,2024-02-20,2024-03-21,0,Cancelled,Found Alternative
34163,1699,2,2023-03-24,2023-06-22,0,Active,
34164,16471,2,2023-10-23,2024-01-21,0,Active,
34165,14146,3,2023-06-27,2024-06-21,0,Active,
34166,5026,3,2023-08-12,2024-08-06,0,Active,
34167,14217,2,2023-08-07,2023-11-05,0,Active,
34168,9231,2,2024-07-08,2024-10-06,0,Active,
34169,16442,2,2023-10-05,2024-01-03,1,Active,
34170,3937,3,2023-12-08,2024-12-02,0,Active,
34171,647,2,2024-05-28,2024-08-26,0,Active,
